customer_id,product_id,product_category,rating,purchase_amount,date
585,81,Electronics,4,326.57,2024-01-01
228,2,Home,2,112.55,2023-08-21
724,56,Beauty,1,392.62,2024-05-11
703,24,Home,3,482.62,2024-05-07
526,37,Beauty,3,239.24,2024-01-17
809,45,Home,1,184.86,2024-02-18
171,60,Beauty,3,149.98,2023-08-24
2,74,Clothing,1,314.98,2024-02-17
372,31,Electronics,1,449.76,2023-12-25
458,17,Beauty,2,355.77,2023-08-08
690,38,Sports,5,394.95,2024-02-19
265,21,Electronics,3,298.37,2024-04-12
1000,45,Electronics,3,265.88,2024-02-01
597,11,Beauty,4,371.28,2023-09-30
467,81,Home,5,55.45,2023-06-27
683,45,Clothing,4,142.07,2023-09-22
780,53,Electronics,3,338.34,2024-03-08
718,2,Electronics,4,305.6,2024-03-21
552,81,Clothing,2,407.98,2023-12-03
175,41,Home,2,496.32,2024-01-09
972,19,Home,1,279.02,2023-10-20
396,22,Electronics,4,480.64,2024-01-04
561,34,Sports,5,48.34,2024-03-27
324,41,Sports,5,260.48,2024-05-01
729,7,Beauty,2,377.74,2023-09-28
141,3,Home,3,362.55,2023-11-07
657,63,Electronics,1,143.62,2023-10-18
37,67,Beauty,1,41.19,2023-07-21
500,43,Electronics,4,209.7,2024-04-28
951,51,Clothing,3,217.84,2023-12-23
690,15,Sports,1,185.59,2023-07-12
810,16,Sports,5,279.44,2024-02-16
748,50,Home,4,19.44,2024-02-06
558,7,Clothing,2,191.6,2023-08-21
82,84,Sports,1,253.91,2023-12-27
115,53,Home,4,296.42,2023-11-03
550,69,Clothing,5,259.77,2023-07-13
799,34,Home,1,318.64,2023-10-10
330,81,Beauty,5,221.01,2023-10-08
818,43,Sports,2,307.47,2023-07-05
499,14,Home,3,410.2,2023-07-21
664,80,Home,1,225.93,2023-08-21
163,52,Home,1,248.99,2024-05-10
953,62,Sports,3,7.54,2023-07-07
436,77,Sports,1,320.17,2024-04-30
431,81,Clothing,5,431.6,2023-08-06
166,25,Home,3,112.17,2023-07-22
334,20,Clothing,1,30.05,2024-02-11
705,97,Electronics,5,398.14,2024-01-04
18,55,Electronics,4,257.54,2024-05-08
270,100,Beauty,3,312.6,2024-04-25
582,7,Beauty,1,123.58,2023-12-03
14,74,Beauty,2,341.69,2023-10-16
390,96,Electronics,3,239.23,2024-01-06
584,62,Clothing,2,13.56,2023-10-08
931,68,Electronics,5,116.94,2024-05-24
627,92,Clothing,5,316.98,2023-09-06
982,52,Home,5,74.14,2024-02-07
885,50,Sports,5,199.68,2023-12-24
539,87,Sports,1,43.11,2023-09-07
768,85,Beauty,4,25.38,2023-09-14
380,33,Home,4,372.87,2023-10-02
785,32,Beauty,1,58.69,2024-02-06
598,98,Electronics,3,424.16,2023-09-22
148,53,Electronics,1,176.43,2023-12-29
396,5,Electronics,4,213.68,2024-01-15
320,56,Electronics,2,90.48,2023-10-04
67,43,Home,5,105.81,2023-10-11
511,7,Clothing,1,76.52,2024-02-16
551,23,Electronics,5,54.41,2024-03-29
854,47,Sports,2,393.72,2023-09-21
180,50,Sports,2,229.29,2024-04-07
194,41,Clothing,4,33.37,2024-01-08
986,68,Beauty,5,56.04,2023-09-05
977,63,Clothing,1,250.97,2023-11-01
801,81,Clothing,5,325.75,2023-08-19
288,97,Sports,5,308.78,2023-07-15
827,51,Clothing,5,107.78,2023-07-24
218,15,Clothing,2,267.23,2023-12-02
934,17,Clothing,3,143.94,2023-12-08
146,19,Electronics,5,331.6,2023-08-22
297,46,Home,3,216.0,2023-08-06
463,89,Clothing,4,226.1,2023-09-09
169,22,Clothing,3,113.48,2023-10-15
481,18,Beauty,5,249.51,2023-12-29
415,73,Electronics,2,367.03,2024-03-05
50,15,Sports,2,110.45,2023-12-04
348,32,Sports,2,46.93,2024-01-24
818,100,Electronics,2,199.42,2023-11-03
451,74,Home,4,407.78,2023-08-18
440,99,Sports,5,399.91,2023-08-04
659,70,Electronics,1,259.5,2024-01-02
469,20,Electronics,4,13.96,2023-08-13
968,49,Beauty,5,69.63,2024-03-31
429,75,Beauty,3,228.58,2024-03-28
522,94,Clothing,2,59.9,2024-03-25
628,31,Clothing,3,451.2,2023-07-31
765,18,Home,4,262.4,2024-05-12
567,12,Beauty,4,175.49,2023-09-26
812,47,Beauty,3,154.38,2023-09-07
146,84,Beauty,5,305.93,2023-12-17
897,40,Home,5,394.55,2023-07-14
695,44,Home,5,43.17,2024-03-04
581,95,Clothing,4,347.09,2023-09-14
478,81,Electronics,2,60.58,2024-06-07
257,82,Electronics,3,367.17,2023-08-04
890,32,Sports,2,196.27,2024-02-26
323,77,Sports,2,19.02,2023-07-29
681,96,Sports,5,82.18,2024-03-01
367,51,Home,5,39.45,2023-09-04
252,5,Clothing,5,462.09,2024-02-07
89,13,Beauty,1,192.34,2024-03-12
657,1,Sports,4,285.84,2024-03-08
795,80,Sports,3,64.36,2023-12-20
902,34,Sports,4,434.0,2023-07-18
728,84,Beauty,1,226.58,2024-06-08
53,51,Electronics,2,28.01,2024-04-19
738,21,Home,1,420.24,2024-05-31
677,15,Sports,1,21.24,2024-01-25
470,20,Clothing,1,293.06,2024-02-29
639,36,Sports,5,181.06,2023-08-29
524,91,Beauty,2,428.15,2023-07-18
988,76,Sports,3,294.9,2024-04-05
50,74,Electronics,4,488.03,2024-03-25
696,18,Electronics,1,483.43,2023-10-07
519,18,Clothing,1,499.63,2024-05-19
869,57,Home,3,313.7,2023-08-21
140,10,Home,5,71.21,2024-03-03
108,78,Clothing,4,335.0,2023-09-19
341,8,Sports,2,380.87,2023-07-25
388,92,Beauty,2,119.39,2023-07-03
575,3,Beauty,1,204.23,2023-12-27
113,40,Electronics,4,320.1,2023-12-21
389,23,Electronics,2,252.63,2024-06-09
544,1,Beauty,4,113.17,2024-01-04
766,58,Sports,4,157.19,2023-07-01
677,73,Beauty,3,400.64,2024-05-24
210,95,Electronics,1,63.1,2023-07-16
431,24,Clothing,1,417.0,2024-05-15
614,55,Electronics,5,280.81,2024-02-04
938,53,Sports,5,172.76,2023-08-28
513,7,Electronics,5,227.75,2024-03-12
341,78,Clothing,2,350.28,2023-11-04
598,77,Sports,1,181.96,2023-09-24
133,58,Beauty,1,261.71,2023-09-23
473,50,Clothing,5,475.29,2024-01-06
37,88,Electronics,4,498.77,2024-04-09
901,12,Beauty,1,471.13,2023-10-14
590,26,Sports,4,10.37,2024-04-07
357,61,Clothing,5,337.63,2023-11-05
582,44,Home,2,251.12,2024-01-01
448,80,Beauty,3,436.94,2023-09-28
618,14,Clothing,3,404.66,2023-11-23
216,23,Clothing,4,482.09,2023-09-21
542,67,Beauty,2,389.6,2024-01-16
377,100,Clothing,5,19.69,2024-05-12
746,30,Clothing,1,309.35,2023-08-24
759,6,Electronics,2,192.72,2024-05-18
358,48,Electronics,2,335.63,2023-09-28
700,24,Electronics,5,164.34,2023-11-30
119,33,Sports,5,255.09,2023-11-14
112,52,Beauty,5,412.21,2023-09-08
873,12,Electronics,5,34.66,2023-12-03
795,23,Home,2,289.71,2023-10-07
776,45,Electronics,2,72.39,2023-07-04
700,34,Home,5,445.04,2023-12-04
974,62,Beauty,2,256.52,2024-02-10
52,54,Electronics,3,437.6,2024-02-01
68,90,Home,2,232.14,2024-04-21
26,70,Beauty,2,215.73,2024-02-25
562,23,Beauty,5,328.95,2023-10-10
266,45,Home,1,111.04,2024-02-19
900,20,Beauty,5,227.79,2024-02-29
486,78,Electronics,5,333.27,2023-12-17
380,47,Clothing,4,137.48,2023-07-01
372,19,Beauty,2,114.91,2023-08-25
33,50,Home,5,87.44,2024-02-23
95,63,Clothing,4,59.07,2024-03-05
310,14,Home,1,459.68,2024-02-02
820,36,Beauty,5,417.28,2024-05-23
800,57,Clothing,4,398.06,2024-04-19
801,28,Beauty,3,33.99,2024-04-23
45,94,Electronics,4,182.48,2023-09-17
164,91,Beauty,5,173.91,2023-06-16
877,88,Sports,4,88.6,2024-05-28
5,6,Beauty,2,295.1,2023-11-13
208,71,Clothing,5,110.77,2023-06-30
974,25,Beauty,2,215.86,2023-07-09
631,71,Sports,2,304.8,2024-05-28
385,80,Home,1,300.84,2023-08-12
360,31,Electronics,3,104.95,2024-01-27
771,93,Electronics,4,193.72,2024-01-04
569,68,Home,4,164.34,2024-01-20
470,70,Clothing,2,184.56,2024-05-10
971,18,Clothing,4,45.95,2024-04-18
312,44,Sports,5,106.82,2024-05-14
1,9,Electronics,4,74.59,2023-11-25
373,5,Electronics,2,419.37,2023-08-05
246,66,Electronics,4,312.62,2023-09-19
127,32,Clothing,2,98.13,2023-09-29
219,69,Home,4,58.6,2024-01-09
605,97,Home,3,72.1,2023-08-15
484,41,Electronics,3,390.54,2023-12-19
705,13,Beauty,3,300.66,2024-02-29
816,38,Clothing,1,176.07,2024-03-29
744,20,Beauty,2,51.56,2024-01-15
517,77,Beauty,4,261.63,2023-07-31
523,45,Electronics,4,166.08,2024-04-30
796,89,Clothing,1,145.83,2023-10-22
125,90,Home,3,144.3,2024-05-02
487,69,Electronics,5,381.36,2023-08-21
912,17,Sports,5,438.1,2024-03-10
210,59,Clothing,4,84.12,2023-10-29
835,73,Clothing,5,494.31,2024-02-04
470,58,Beauty,5,462.9,2023-07-24
63,84,Home,4,254.69,2023-11-23
541,34,Clothing,3,417.64,2024-04-27
126,65,Clothing,1,331.16,2023-10-04
126,58,Home,1,230.22,2024-01-26
600,29,Clothing,4,374.11,2024-01-17
556,30,Clothing,3,26.55,2023-10-01
821,14,Electronics,4,194.6,2024-05-14
815,27,Beauty,1,169.7,2023-10-25
327,94,Sports,4,80.71,2023-09-22
571,80,Sports,3,304.42,2024-03-24
901,10,Electronics,5,246.25,2024-05-07
88,18,Clothing,1,335.71,2024-03-08
234,36,Electronics,4,118.35,2023-09-29
23,73,Beauty,1,493.13,2023-07-02
188,11,Home,3,403.61,2023-08-08
124,33,Clothing,4,298.85,2023-09-04
843,72,Beauty,2,113.39,2024-02-28
423,87,Clothing,5,246.09,2024-06-08
753,74,Beauty,4,462.03,2024-02-10
249,6,Beauty,2,336.77,2024-03-29
492,20,Sports,4,106.04,2023-07-24
858,70,Electronics,2,44.48,2023-12-18
631,35,Clothing,2,493.91,2023-10-11
121,27,Beauty,5,283.41,2024-01-27
976,40,Beauty,5,140.99,2023-08-23
375,32,Clothing,1,73.22,2023-06-17
741,85,Home,3,360.76,2024-04-30
351,80,Clothing,4,185.76,2023-09-07
893,22,Clothing,1,247.11,2024-03-04
408,21,Home,1,101.14,2024-03-11
998,62,Electronics,4,299.83,2024-02-20
236,100,Sports,2,31.45,2023-09-03
65,62,Beauty,2,294.57,2024-03-01
888,30,Clothing,4,372.73,2024-06-10
776,27,Home,1,484.55,2023-07-16
12,77,Clothing,2,43.21,2024-04-05
890,87,Home,4,305.27,2024-03-05
682,64,Sports,1,393.36,2024-03-15
503,31,Electronics,5,105.89,2023-12-14
934,69,Beauty,3,463.61,2023-06-28
293,70,Beauty,4,292.58,2024-04-21
464,21,Sports,2,128.26,2024-05-22
813,16,Clothing,3,29.28,2024-04-03
310,23,Electronics,4,269.55,2023-08-12
317,47,Clothing,2,469.01,2024-02-10
40,29,Electronics,1,352.42,2023-08-10
649,5,Sports,5,258.23,2023-09-08
645,42,Clothing,4,45.83,2024-04-29
984,11,Clothing,4,151.61,2024-04-30
982,5,Clothing,1,123.92,2024-06-14
725,40,Beauty,2,231.92,2024-05-11
661,40,Beauty,4,488.19,2023-10-07
104,59,Beauty,5,161.35,2023-10-25
400,91,Sports,5,176.85,2024-04-17
456,33,Clothing,3,365.49,2023-06-17
848,13,Home,3,305.75,2023-08-17
257,3,Home,1,492.74,2024-05-22
959,75,Beauty,1,68.5,2023-12-06
753,69,Home,5,275.01,2024-06-06
510,2,Beauty,2,5.94,2023-06-15
771,25,Clothing,1,241.17,2024-05-10
797,19,Electronics,2,190.57,2024-01-16
611,45,Electronics,3,402.46,2023-07-05
876,83,Home,3,121.72,2023-08-31
359,16,Home,1,32.04,2023-06-25
863,21,Beauty,3,370.4,2023-09-14
764,79,Beauty,4,72.16,2023-08-23
541,12,Electronics,1,246.81,2024-02-25
484,95,Sports,3,306.05,2024-01-19
894,3,Clothing,3,203.82,2024-03-10
145,21,Clothing,3,141.1,2023-09-29
864,93,Sports,1,107.64,2024-05-02
305,63,Beauty,1,13.78,2023-09-14
646,13,Electronics,5,498.24,2023-10-21
746,50,Beauty,4,41.43,2024-03-11
294,78,Sports,2,426.31,2024-03-01
83,76,Sports,4,279.62,2023-08-09
1000,96,Electronics,3,289.73,2024-02-19
228,58,Sports,5,282.88,2023-06-20
557,11,Beauty,5,103.15,2023-11-07
683,27,Beauty,5,94.81,2024-04-23
693,84,Beauty,4,258.67,2023-12-27
162,15,Sports,1,174.24,2024-03-24
40,68,Clothing,1,386.88,2024-05-26
304,67,Electronics,3,54.74,2023-11-22
894,70,Clothing,4,291.82,2024-04-01
126,91,Clothing,4,351.8,2024-05-21
966,15,Electronics,3,165.3,2023-07-05
219,24,Clothing,2,463.88,2024-01-30
762,59,Beauty,4,139.27,2023-09-23
645,62,Electronics,1,7.06,2024-01-05
405,67,Beauty,1,25.54,2024-04-14
220,79,Home,3,44.03,2024-06-13
324,69,Sports,2,454.28,2024-02-07
428,43,Clothing,2,41.43,2024-01-17
132,62,Electronics,2,413.61,2024-04-18
297,71,Beauty,4,12.81,2023-06-17
330,7,Beauty,2,150.26,2024-06-03
216,52,Home,3,134.47,2023-09-15
878,81,Clothing,3,379.52,2023-12-13
514,51,Home,1,425.0,2023-12-05
418,83,Home,4,485.62,2023-08-29
474,35,Clothing,2,9.2,2023-12-10
859,97,Clothing,5,434.21,2024-02-02
473,62,Sports,5,12.58,2024-04-21
633,12,Home,3,119.95,2024-04-23
868,39,Sports,2,40.42,2023-10-30
646,69,Electronics,5,455.66,2023-11-27
389,56,Beauty,2,327.3,2023-11-09
397,81,Clothing,3,87.15,2023-10-15
156,45,Home,3,325.43,2023-07-02
443,18,Home,3,290.49,2023-09-05
465,48,Clothing,1,269.71,2024-03-03
575,82,Sports,5,433.3,2023-12-23
756,83,Clothing,5,343.62,2024-04-30
824,28,Clothing,3,181.23,2023-11-09
690,82,Sports,5,236.38,2023-12-14
433,20,Clothing,3,174.92,2023-07-05
610,56,Beauty,1,168.8,2023-06-22
387,26,Beauty,2,339.08,2023-09-24
713,28,Beauty,5,282.3,2024-03-23
654,95,Home,1,274.5,2024-05-12
795,37,Sports,2,88.07,2023-10-30
444,74,Home,2,117.25,2024-02-08
90,91,Electronics,2,266.65,2023-06-29
209,4,Electronics,2,317.05,2024-02-07
322,88,Sports,1,383.53,2023-06-30
670,45,Home,1,164.61,2023-07-21
902,11,Sports,4,106.48,2023-11-10
36,56,Electronics,4,355.99,2023-11-25
478,61,Electronics,3,482.18,2023-09-01
837,60,Home,2,451.85,2023-06-16
816,64,Clothing,3,454.59,2023-09-03
880,96,Sports,2,200.53,2023-06-22
918,44,Clothing,2,494.21,2024-05-06
128,35,Beauty,5,440.75,2024-01-26
67,97,Sports,2,44.39,2024-03-14
451,89,Home,4,345.42,2023-10-11
95,72,Electronics,1,369.64,2024-04-17
816,35,Electronics,3,158.71,2024-05-07
449,41,Beauty,5,317.69,2023-08-26
667,31,Sports,3,317.71,2024-05-15
586,24,Electronics,1,299.2,2024-05-19
835,45,Electronics,2,135.82,2024-04-07
107,55,Beauty,3,337.69,2023-12-10
715,34,Home,2,439.66,2023-11-24
846,40,Beauty,1,79.12,2024-05-10
363,2,Beauty,3,159.96,2023-10-02
779,75,Beauty,5,406.45,2023-11-01
676,20,Home,1,20.1,2024-01-16
42,7,Electronics,2,63.35,2024-06-13
595,67,Home,1,23.19,2024-04-14
89,18,Electronics,3,159.42,2023-07-21
568,29,Beauty,2,132.22,2024-05-20
220,19,Beauty,4,81.02,2023-11-17
325,23,Beauty,4,190.12,2023-11-04
672,70,Beauty,5,405.74,2024-04-28
519,15,Beauty,4,354.55,2024-06-12
747,98,Clothing,4,76.32,2024-02-20
496,94,Clothing,5,405.76,2023-07-29
94,84,Beauty,2,402.29,2023-10-07
94,95,Beauty,1,116.8,2023-07-26
248,68,Electronics,1,371.27,2024-04-01
956,63,Beauty,5,301.2,2024-03-19
54,35,Electronics,5,129.61,2023-07-30
843,16,Home,2,294.36,2023-06-16
38,19,Beauty,4,465.85,2024-05-05
709,58,Clothing,3,263.62,2023-09-04
627,67,Beauty,3,171.5,2023-11-17
300,68,Home,2,377.18,2024-06-09
952,20,Beauty,4,11.83,2024-04-10
124,20,Clothing,1,415.65,2024-05-06
466,54,Clothing,2,381.98,2023-06-28
876,83,Beauty,2,489.67,2023-12-22
554,23,Home,1,352.81,2024-06-05
256,57,Beauty,3,264.62,2023-07-18
222,95,Electronics,3,381.73,2023-11-28
213,87,Sports,1,84.93,2023-08-12
485,45,Clothing,1,286.54,2024-06-02
933,31,Electronics,4,394.49,2024-02-27
173,76,Clothing,4,192.12,2024-01-28
463,82,Home,4,127.78,2023-08-25
325,77,Electronics,1,225.21,2023-07-22
782,49,Sports,1,200.23,2023-11-24
837,87,Sports,1,380.07,2024-02-02
604,27,Beauty,3,181.91,2023-07-31
509,13,Clothing,5,438.16,2023-12-23
783,100,Electronics,2,70.46,2023-10-06
175,56,Home,1,36.59,2023-10-02
676,93,Electronics,2,129.95,2024-01-03
110,95,Home,3,292.6,2024-05-09
138,13,Clothing,1,152.24,2023-08-22
928,19,Clothing,5,293.66,2023-06-18
785,31,Home,2,471.95,2023-12-08
680,4,Beauty,4,382.72,2023-11-29
145,40,Electronics,5,359.56,2023-12-02
878,69,Beauty,2,402.05,2023-12-09
502,58,Home,4,87.02,2024-02-02
54,17,Electronics,5,359.85,2024-03-26
993,88,Beauty,4,457.74,2023-06-24
787,79,Home,4,121.26,2023-09-15
421,58,Electronics,2,274.67,2023-11-26
501,51,Electronics,5,201.55,2024-02-03
692,18,Clothing,2,254.29,2024-05-07
547,84,Sports,1,420.32,2024-02-29
502,73,Beauty,5,84.94,2023-09-20
170,4,Sports,4,203.86,2024-01-16
691,6,Home,1,115.42,2023-10-13
261,88,Home,3,219.98,2024-02-07
611,78,Beauty,1,494.96,2024-03-30
947,32,Clothing,3,324.73,2024-04-23
392,12,Sports,5,499.54,2023-12-16
515,63,Clothing,4,10.27,2024-03-26
825,11,Sports,3,121.12,2024-03-04
677,60,Beauty,4,331.13,2024-03-07
869,3,Home,2,452.05,2023-08-09
540,97,Clothing,3,496.13,2023-08-30
445,49,Sports,5,374.38,2024-05-28
769,7,Sports,4,243.93,2023-09-13
488,91,Beauty,2,196.57,2023-08-24
705,71,Clothing,4,151.56,2023-09-13
734,87,Electronics,1,11.9,2024-03-23
580,56,Clothing,5,465.53,2023-07-08
689,38,Home,3,450.76,2024-01-22
175,17,Beauty,5,446.53,2024-05-29
626,97,Beauty,4,253.25,2024-04-27
701,20,Clothing,5,216.49,2023-11-04
385,21,Clothing,2,41.71,2024-03-27
242,73,Beauty,4,91.12,2024-04-27
239,95,Electronics,4,409.09,2024-01-19
846,62,Home,2,429.64,2024-03-24
706,96,Clothing,2,448.71,2023-08-13
877,66,Sports,4,242.5,2023-06-27
227,39,Electronics,1,467.36,2024-04-30
737,8,Sports,3,95.27,2024-01-03
971,62,Electronics,3,46.73,2023-12-16
401,30,Home,3,110.17,2024-01-06
594,91,Beauty,3,453.36,2024-01-23
993,20,Beauty,1,107.99,2023-12-23
400,35,Beauty,2,112.38,2024-04-27
755,95,Sports,3,329.04,2024-06-14
963,48,Clothing,5,291.16,2024-04-10
495,76,Beauty,3,175.89,2023-10-12
199,67,Sports,4,45.17,2024-04-28
45,17,Electronics,2,265.47,2023-10-18
458,42,Home,5,395.09,2023-12-11
203,65,Electronics,2,23.48,2023-07-25
605,16,Sports,1,318.39,2024-01-25
445,99,Electronics,3,432.03,2023-06-17
899,22,Electronics,5,479.62,2023-08-22
631,71,Sports,4,491.18,2023-06-22
122,77,Home,3,394.71,2023-08-31
49,36,Clothing,4,271.92,2024-04-08
1,89,Electronics,4,471.77,2023-07-05
620,6,Electronics,3,137.24,2023-09-23
560,24,Electronics,2,316.58,2024-05-06
571,35,Electronics,3,298.05,2024-02-23
652,68,Home,5,231.53,2023-07-11
415,63,Electronics,3,479.25,2023-07-24
693,54,Electronics,4,217.57,2024-04-26
847,9,Electronics,2,193.54,2023-06-28
919,60,Sports,4,375.35,2023-08-06
780,98,Beauty,3,55.64,2024-05-16
965,69,Sports,4,85.25,2024-05-05
199,15,Sports,5,450.48,2024-01-07
357,72,Beauty,5,385.74,2023-08-05
114,60,Electronics,4,449.0,2023-12-22
865,21,Home,1,429.63,2023-12-14
893,31,Beauty,1,361.41,2024-01-28
992,11,Sports,5,480.38,2024-06-10
704,76,Sports,4,447.0,2023-10-25
641,2,Clothing,3,478.61,2023-10-19
173,80,Home,3,374.32,2023-12-13
384,52,Sports,2,428.93,2023-06-27
987,17,Sports,5,64.34,2023-07-04
315,77,Beauty,1,329.65,2023-08-25
220,72,Beauty,5,133.67,2023-07-28
506,23,Clothing,4,319.64,2023-12-04
184,68,Electronics,1,394.25,2024-05-14
277,8,Clothing,4,47.41,2024-01-10
486,33,Sports,1,261.07,2023-12-01
25,30,Beauty,2,190.51,2024-04-06
680,37,Electronics,4,138.97,2023-11-25
968,67,Sports,2,453.47,2023-11-29
216,91,Home,4,368.18,2024-03-23
38,63,Home,2,495.79,2024-04-11
454,4,Home,1,417.65,2023-10-27
737,6,Beauty,2,341.24,2023-12-16
993,88,Home,2,262.96,2024-05-09
682,41,Home,4,399.43,2024-02-22
314,50,Clothing,3,50.72,2024-01-15
607,18,Sports,4,322.92,2024-04-27
956,5,Electronics,1,440.51,2023-06-25
42,39,Sports,5,350.18,2023-12-27
714,99,Home,1,131.81,2024-02-17
277,4,Clothing,4,379.2,2023-09-22
334,39,Clothing,2,55.2,2023-07-18
317,47,Sports,4,207.81,2023-07-30
648,3,Electronics,4,306.79,2024-03-31
614,1,Sports,1,453.46,2023-11-27
754,8,Electronics,1,450.86,2023-11-29
408,66,Electronics,5,54.59,2024-02-23
439,1,Electronics,2,146.26,2023-10-06
488,33,Sports,3,344.94,2024-04-26
630,45,Clothing,2,249.98,2024-01-19
759,87,Electronics,1,421.84,2023-06-21
927,60,Home,2,361.27,2023-10-01
561,83,Sports,5,223.6,2024-05-13
574,73,Sports,4,78.52,2023-10-04
758,59,Electronics,1,414.92,2023-12-12
406,89,Home,2,287.03,2023-10-19
835,25,Beauty,4,235.7,2024-04-13
525,47,Sports,3,35.65,2023-07-05
202,80,Electronics,4,87.67,2024-01-30
288,32,Sports,2,87.83,2024-01-11
702,94,Home,3,387.55,2023-06-29
248,14,Clothing,1,227.11,2023-11-25
538,73,Beauty,2,106.04,2023-10-27
699,41,Clothing,4,315.99,2024-01-18
981,24,Electronics,1,217.98,2023-10-07
339,93,Sports,4,474.18,2024-04-26
908,22,Beauty,3,41.62,2023-07-05
330,38,Beauty,2,482.26,2023-12-27
709,25,Beauty,2,407.6,2024-03-01
981,26,Sports,3,29.72,2023-09-17
355,32,Clothing,2,52.45,2024-03-30
666,87,Sports,3,450.69,2023-11-06
40,4,Home,5,221.46,2023-10-29
334,81,Home,3,485.42,2023-10-04
388,73,Home,1,266.89,2024-05-05
989,39,Electronics,1,27.92,2024-05-03
950,2,Clothing,2,46.25,2024-05-30
565,78,Electronics,5,164.29,2024-04-13
474,90,Home,2,359.12,2023-07-17
489,49,Home,1,297.1,2024-02-25
291,84,Beauty,2,293.45,2024-06-01
729,80,Sports,4,425.8,2023-09-20
778,97,Beauty,4,492.58,2023-12-22
882,89,Electronics,3,11.8,2023-09-14
631,18,Electronics,5,403.8,2024-04-25
864,52,Beauty,3,241.43,2023-12-26
115,71,Home,3,441.66,2023-07-13
790,98,Home,5,342.88,2023-07-19
805,19,Electronics,3,416.56,2023-10-07
616,58,Clothing,5,72.8,2024-01-09
528,90,Electronics,5,281.72,2023-07-30
807,69,Clothing,4,254.37,2023-12-14
224,53,Sports,2,499.58,2024-05-12
293,4,Sports,3,175.1,2024-05-01
521,8,Electronics,2,340.19,2024-04-21
106,97,Home,2,307.88,2024-01-02
811,21,Electronics,3,203.53,2024-04-20
4,22,Electronics,3,207.54,2023-12-07
683,43,Sports,3,250.1,2024-06-13
34,21,Beauty,3,214.57,2024-03-18
192,93,Clothing,5,38.43,2023-11-21
479,24,Electronics,1,414.34,2024-04-24
33,24,Sports,4,135.78,2023-09-17
739,18,Electronics,4,326.13,2023-07-22
235,48,Beauty,1,362.38,2024-01-16
655,17,Beauty,4,129.67,2023-08-02
244,87,Clothing,4,496.78,2023-12-12
529,65,Sports,1,328.18,2023-12-16
639,92,Home,2,327.72,2024-04-02
271,28,Clothing,1,78.36,2024-03-07
388,51,Home,1,353.05,2024-02-11
418,94,Home,1,97.94,2024-03-14
803,38,Beauty,5,218.15,2024-05-02
657,6,Home,2,307.28,2023-08-13
194,3,Electronics,3,142.01,2023-07-26
644,37,Home,1,206.08,2023-12-30
87,24,Clothing,5,397.17,2023-09-03
706,82,Electronics,2,79.41,2023-11-23
539,53,Beauty,2,178.34,2024-06-08
828,30,Home,3,306.68,2024-04-24
878,99,Electronics,3,457.32,2023-10-14
323,71,Clothing,1,428.62,2023-07-22
812,38,Electronics,2,427.66,2023-09-27
460,84,Home,2,444.12,2024-05-15
69,94,Electronics,3,486.53,2023-10-04
703,53,Electronics,5,458.32,2023-10-23
298,84,Sports,2,414.92,2023-11-08
981,54,Clothing,2,279.15,2024-05-06
33,50,Beauty,4,164.57,2023-06-17
499,31,Sports,5,281.83,2024-05-15
490,64,Beauty,2,217.61,2024-02-19
278,87,Home,2,413.17,2024-06-14
341,52,Electronics,1,313.98,2024-01-24
861,55,Beauty,5,412.75,2024-02-18
311,87,Electronics,5,185.94,2023-10-28
552,61,Clothing,4,205.64,2024-04-25
985,63,Home,2,95.57,2024-04-03
412,96,Home,1,421.63,2023-06-21
337,20,Home,3,339.21,2023-09-21
349,51,Electronics,5,366.97,2024-05-18
215,63,Home,4,119.31,2023-09-22
287,64,Beauty,1,147.93,2024-02-03
414,21,Home,4,51.45,2023-12-05
493,99,Clothing,5,284.11,2023-07-20
350,39,Clothing,3,373.55,2023-06-21
137,10,Clothing,2,39.8,2023-07-12
351,33,Electronics,1,337.05,2023-12-29
997,99,Home,5,152.58,2023-07-07
403,75,Beauty,4,376.31,2024-05-16
333,85,Electronics,5,169.04,2023-10-11
186,100,Beauty,5,478.76,2024-03-02
349,99,Sports,3,112.34,2024-05-02
593,30,Clothing,5,356.46,2023-09-15
394,58,Beauty,2,441.99,2023-09-24
529,57,Electronics,5,365.47,2024-05-11
524,49,Home,3,228.5,2023-07-04
95,78,Clothing,1,44.97,2023-08-29
983,51,Sports,1,179.54,2023-09-25
293,51,Beauty,5,422.5,2024-03-19
477,83,Sports,3,316.55,2024-01-12
161,22,Beauty,5,258.17,2023-09-13
523,14,Home,4,116.19,2023-10-29
815,92,Electronics,2,41.39,2023-09-26
938,12,Electronics,1,274.67,2023-09-24
889,36,Clothing,1,33.6,2024-03-25
922,74,Beauty,2,94.25,2023-06-23
732,66,Beauty,3,191.02,2023-07-16
49,29,Beauty,1,21.91,2024-03-09
325,88,Home,3,115.85,2023-06-28
559,23,Sports,2,417.03,2024-04-04
711,10,Beauty,2,86.76,2024-05-18
702,45,Clothing,3,80.17,2023-08-03
962,83,Home,1,305.87,2023-08-22
610,78,Home,5,403.34,2023-08-19
706,70,Beauty,3,319.92,2023-08-11
539,25,Home,2,18.23,2023-07-19
946,39,Clothing,2,302.06,2024-03-05
509,31,Home,2,76.62,2023-07-21
207,30,Sports,3,6.27,2023-09-24
740,51,Beauty,2,80.89,2023-08-01
430,55,Electronics,4,207.17,2024-06-11
